,date,account_value
775,2021-02-01,1414616.5325253601
776,2021-02-02,1442077.13106662
777,2021-02-03,1442780.627724945
778,2021-02-04,1467351.2224667664
779,2021-02-05,1474150.2650006409
780,2021-02-08,1481230.5034802551
781,2021-02-09,1476541.1747677918
782,2021-02-10,1480485.0842297669
783,2021-02-11,1481002.4983838196
784,2021-02-12,1485606.358674347
785,2021-02-16,1488990.1421979065
786,2021-02-17,1493770.5971463318
787,2021-02-18,1497057.115678131
788,2021-02-19,1493147.4103711243
789,2021-02-22,1492578.2009671326
790,2021-02-23,1494424.6540463562
791,2021-02-24,1514702.2739041443
792,2021-02-25,1491412.0834057922
793,2021-02-26,1472269.744271576
794,2021-03-01,1504444.758157074
795,2021-03-02,1501598.692002594
796,2021-03-03,1500472.5209439392
797,2021-03-04,1480339.0189145203
798,2021-03-05,1500806.437592804
799,2021-03-08,1518314.3589795227
800,2021-03-09,1518552.1980069275
801,2021-03-10,1544822.6970151062
802,2021-03-11,1550260.00657016
803,2021-03-12,1560813.2758038635
804,2021-03-15,1573030.0625317688
805,2021-03-16,1565816.4394925232
806,2021-03-17,1571043.7970898743
807,2021-03-18,1567890.2633450623
808,2021-03-19,1549666.0385830994
809,2021-03-22,1549753.559304535
810,2021-03-23,1537113.9796994324
811,2021-03-24,1538293.9295743103
812,2021-03-25,1546626.3455136414
813,2021-03-26,1568216.2004559631
814,2021-03-29,1568223.667596161
815,2021-03-30,1567607.3360760803
816,2021-03-31,1560879.7740948792
817,2021-04-01,1570677.623177826
818,2021-04-05,1585483.1488888855
819,2021-04-06,1588341.8315747376
820,2021-04-07,1591116.9847500916
821,2021-04-08,1595177.7881405945
822,2021-04-09,1610024.9066556091
823,2021-04-12,1610330.410600006
824,2021-04-13,1604616.5387967224
825,2021-04-14,1608174.4131177063
826,2021-04-15,1621495.681947052
827,2021-04-16,1634083.8515713806
828,2021-04-19,1629647.321236908
829,2021-04-20,1605367.2535794373
830,2021-04-21,1619108.246651947
831,2021-04-22,1604993.7936566467
832,2021-04-23,1614766.494912445
833,2021-04-26,1615002.7572796936
834,2021-04-27,1620862.8403409119
835,2021-04-28,1624083.0690396423
836,2021-04-29,1641916.5990536804
837,2021-04-30,1629882.118653595
838,2021-05-03,1640240.315514862
839,2021-05-04,1638497.8252118225
840,2021-05-05,1649025.9788525696
841,2021-05-06,1669159.5315259094
842,2021-05-07,1681212.8921750183
843,2021-05-10,1677404.7570889588
844,2021-05-11,1651656.8172009583
845,2021-05-12,1616052.576730072
846,2021-05-13,1639989.6262372131
847,2021-05-14,1661779.0736401672
848,2021-05-17,1659547.0224316712
849,2021-05-18,1641959.0676739807
850,2021-05-19,1628086.0020917053
851,2021-05-20,1637483.6388714905
852,2021-05-21,1642756.8558285828
853,2021-05-24,1652799.0934460755
854,2021-05-25,1646804.7039044495
855,2021-05-26,1649876.4909146423
